,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Joe Rosga,27,7,11,.636,4,7,.571,3,4,.750,2,2,1.000,1,5,6,3,1,0,1,2,19
1,David Nzekwesi,25,7,15,.467,4,8,.500,3,7,.429,3,4,.750,1,6,7,0,0,0,0,3,20
2,Alperen Kurnaz,22,0,2,.000,0,1,.000,0,1,.000,0,0,,2,3,5,2,1,0,1,3,0
3,Jase Townsend,21,1,7,.143,0,3,.000,1,4,.250,2,3,.667,0,3,3,1,0,0,1,0,5
4,Taelyr Gatlin,16,0,4,.000,0,2,.000,0,2,.000,0,0,,1,1,2,1,3,0,2,2,0
5,Ade Murkey,19,5,8,.625,5,7,.714,0,1,.000,0,1,.000,0,4,4,3,2,1,1,2,10
6,Donoven Carlisle,18,2,2,1.000,2,2,1.000,0,0,,1,2,.500,2,2,4,1,1,1,0,0,5
7,Ronnie Harrell Jr.,18,2,8,.250,1,6,.167,1,2,.500,0,0,,0,6,6,1,2,2,1,1,5
8,Abiola Akintola,15,1,2,.500,1,2,.500,0,0,,0,0,,3,2,5,0,0,0,1,3,2
9,Elvin Rodriguez,11,1,4,.250,1,3,.333,0,1,.000,4,4,1.000,1,0,1,1,2,0,0,0,6
10,Joseph Lanzi,5,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0
11,Drew Joiner,3,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2
