,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Noah Meren,38,5,15,.333,4,14,.286,1,1,1.000,2,3,.667,4,7,11,2,0,1,6,1,13
1,Chase Ta,33,0,4,.000,0,1,.000,0,3,.000,0,0,,0,0,0,6,1,0,5,2,0
2,Edvinas Rupkus,29,5,15,.333,2,8,.250,3,7,.429,0,1,.000,0,4,4,4,0,0,0,4,13
3,Dakpe Yiljep,21,2,7,.286,1,1,1.000,1,6,.167,0,0,,1,1,2,0,0,1,2,3,5
4,Greg Skoric,20,4,8,.500,4,7,.571,0,1,.000,1,1,1.000,2,5,7,0,0,2,0,2,9
5,Ryan Murunge,19,2,4,.500,2,3,.667,0,1,.000,0,0,,0,0,0,1,2,0,0,4,4
6,Jack Byrne,17,4,9,.444,1,1,1.000,3,8,.375,0,2,.000,1,3,4,0,0,0,1,4,11
7,Pat Gallagher,16,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,1,1,1,0,0,1,0,3
8,Harrison Eichelberger,2,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,1,1
9,Jordan Cole,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Charlie Williams,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
11,Adam DeFranc,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
