,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Trevon Reed,34,3,6,.500,0,1,.000,3,5,.600,2,2,1.000,3,3,6,1,1,0,2,1,11
1,Vernon Burns,33,4,10,.400,3,7,.429,1,3,.333,5,7,.714,1,4,5,6,1,1,3,2,14
2,Tarrance Davis,29,4,12,.333,4,8,.500,0,4,.000,5,6,.833,0,4,4,3,1,0,1,2,13
3,Stefan Tellis,26,1,6,.167,1,3,.333,0,3,.000,1,2,.500,0,2,2,0,0,0,5,2,3
4,DeMarkiyo DeVoil,21,5,6,.833,5,6,.833,0,0,,1,1,1.000,2,1,3,1,0,2,1,5,11
5,Orpheus Rankins,16,2,5,.400,2,5,.400,0,0,,0,2,.000,2,3,5,0,0,0,1,4,4
6,Austin Hall,15,2,4,.500,1,3,.333,1,1,1.000,0,0,,2,4,6,1,0,0,2,2,5
7,Mikalen Hawkins,9,0,3,.000,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,3,0,0
8,Austin Panks,7,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0
9,Javan McBurrows,6,1,4,.250,0,0,,1,4,.250,1,2,.500,0,0,0,0,0,0,1,0,4
10,Xavier Chambers,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
