,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jayvon Graves,33,2,9,.222,1,4,.250,1,5,.200,2,2,1.000,4,3,7,4,1,2,0,2,7
1,CJ Massinburg,31,7,12,.583,6,8,.750,1,4,.250,3,4,.750,2,3,5,2,5,0,2,2,18
2,Davonta Jordan,31,4,9,.444,4,5,.800,0,4,.000,0,1,.000,3,4,7,8,2,0,3,2,8
3,Jeremy Harris,25,6,12,.500,6,8,.750,0,4,.000,0,0,,2,1,3,2,1,1,0,0,12
4,Montell McRae,19,1,1,1.000,1,1,1.000,0,0,,0,0,,1,3,4,0,0,0,2,1,2
5,Nick Perkins,26,9,15,.600,7,10,.700,2,5,.400,7,8,.875,3,3,6,1,3,0,0,1,27
6,Dontay Caruthers,13,0,4,.000,0,3,.000,0,1,.000,2,6,.333,0,1,1,1,0,0,1,5,2
7,Jeenathan Williams,10,1,6,.167,1,4,.250,0,2,.000,0,1,.000,0,0,0,0,1,1,0,1,2
8,Ronaldo Segu,9,1,3,.333,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2
9,Dominic Johnson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Tra'Von Fagan,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
11,Brock Bertram,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
