,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Isaiah White,40,7,18,.389,5,10,.500,2,8,.250,1,2,.500,1,1,2,3,1,0,1,1,17
1,Andrew Fleming,35,3,11,.273,2,8,.250,1,3,.333,0,0,,2,6,8,3,1,1,10,3,7
2,Vilgot Larsson,33,5,7,.714,5,6,.833,0,1,.000,0,0,,2,2,4,0,0,1,4,3,10
3,Celio Araujo,23,0,2,.000,0,1,.000,0,1,.000,0,0,,1,0,1,1,0,0,2,1,0
4,Ilija Stojiljkovic,21,0,1,.000,0,0,,0,1,.000,1,2,.500,1,6,7,0,2,1,2,2,1
5,Vincent Eze,21,3,6,.500,3,6,.500,0,0,,3,3,1.000,1,3,4,1,1,1,1,4,9
6,Sergio El Darwich,12,0,3,.000,0,2,.000,0,1,.000,0,0,,0,3,3,1,1,0,2,3,0
7,Terion Moss,9,0,2,.000,0,2,.000,0,0,,0,2,.000,1,0,1,0,0,0,1,3,0
8,Miks Antoms,4,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,0,0
9,Lewis Wang,2,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2
