,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Harold Cardwell,30,8,16,.500,3,8,.375,5,8,.625,4,4,1.000,2,2,4,3,1,1,3,1,25
1,Quinton Bush,25,4,7,.571,4,7,.571,0,0,,2,3,.667,2,3,5,2,2,0,2,5,10
2,Keith Gilmore,14,0,5,.000,0,3,.000,0,2,.000,0,0,,0,2,2,0,1,0,0,1,0
3,Dylan Spriggins,9,0,3,.000,0,2,.000,0,1,.000,2,2,1.000,0,1,1,0,0,1,1,1,2
4,Joshuah Goss,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0
5,Elijah Bush,32,8,16,.500,6,12,.500,2,4,.500,5,7,.714,3,0,3,3,1,0,3,1,23
6,Zion Jones,26,2,7,.286,0,2,.000,2,5,.400,0,0,,0,2,2,2,0,1,6,0,6
7,Kobie Johnson,26,1,3,.333,0,0,,1,3,.333,0,0,,1,3,4,1,0,0,1,1,3
8,Josh Mitchell,16,2,6,.333,1,5,.200,1,1,1.000,2,2,1.000,1,3,4,0,1,0,1,2,7
9,Kendrekus Jackson,15,2,4,.500,2,4,.500,0,0,,0,0,,3,1,4,0,1,0,3,2,4
10,Drake Elliot,4,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0
