,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jose Alvarado,35,3,9,.333,1,5,.200,2,4,.500,2,4,.500,0,5,5,3,0,0,2,3,10
1,Michael Devoe,34,2,7,.286,2,5,.400,0,2,.000,4,4,1.000,0,4,4,1,2,1,1,1,8
2,James Banks III,32,6,11,.545,6,11,.545,0,0,,4,4,1.000,1,0,1,0,0,4,4,3,16
3,Curtis Haywood II,30,2,3,.667,0,0,,2,3,.667,2,2,1.000,0,0,0,2,3,0,3,0,8
4,Evan Cole,7,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0
5,Moses Wright,21,4,7,.571,4,5,.800,0,2,.000,1,4,.250,0,4,4,1,1,0,1,2,9
6,Khalid Moore,18,2,2,1.000,2,2,1.000,0,0,,1,3,.333,0,1,1,0,0,0,0,2,5
7,Shembari Phillips,10,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,3,2
8,Sylvester Ogbonda,7,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,2,0,0,2
9,Kristian Sjolund,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
