,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Elijah Bovell,28,5,12,.417,4,9,.444,1,3,.333,1,1,1.000,2,1,3,1,2,1,4,1,12
1,Dwayne Henry Jr.,19,3,6,.500,0,2,.000,3,4,.750,0,0,,0,1,1,1,1,0,4,1,9
2,Tyrese Crosdale,17,0,8,.000,0,4,.000,0,4,.000,0,0,,0,0,0,1,0,0,0,2,0
3,Wayne Li,14,2,3,.667,2,2,1.000,0,1,.000,0,0,,3,2,5,0,0,0,1,1,4
4,Jordan Curtis,11,0,3,.000,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,2,0
5,David Grady III,20,0,4,.000,0,3,.000,0,1,.000,1,2,.500,1,2,3,1,0,0,2,0,1
6,Shomari Redd,17,1,3,.333,0,2,.000,1,1,1.000,2,2,1.000,1,0,1,1,0,0,3,4,5
7,Evan Goldberg,17,2,5,.400,2,3,.667,0,2,.000,1,7,.143,2,5,7,0,0,0,1,2,5
8,Keenan Gorski,16,2,5,.400,0,0,,2,5,.400,0,0,,0,3,3,1,0,0,2,0,6
9,Jelani Williams,15,1,2,.500,1,1,1.000,0,1,.000,1,1,1.000,0,2,2,1,0,0,4,1,3
10,Kevin Buron,9,0,2,.000,0,0,,0,2,.000,0,0,,0,3,3,0,0,0,0,3,0
11,Christopher Brizan,9,0,1,.000,0,0,,0,1,.000,0,0,,1,2,3,0,0,0,0,3,0
12,Daniel Kissoon,4,1,3,.333,0,1,.000,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3
13,Jerome Brown,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
