,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Eli Gibson,33,1,6,.167,1,5,.200,0,1,.000,3,4,.750,2,5,7,2,3,2,2,5,5
1,Torrence Thomas,24,1,8,.125,1,4,.250,0,4,.000,0,0,,0,4,4,3,1,0,1,3,2
2,Carl Moore,19,0,3,.000,0,0,,0,3,.000,0,0,,0,2,2,1,0,0,1,0,0
3,Isaiah Grace,15,4,5,.800,3,4,.750,1,1,1.000,1,2,.500,1,3,4,1,3,0,2,5,10
4,Kaleb Thomas,13,2,5,.400,1,3,.333,1,2,.500,0,0,,0,1,1,0,1,0,3,2,5
5,Allen Morris,24,4,11,.364,2,5,.400,2,6,.333,3,4,.750,0,2,2,1,2,1,7,2,13
6,Marlik Williams,22,7,11,.636,6,9,.667,1,2,.500,1,1,1.000,1,4,5,1,0,0,2,3,16
7,Jeohnni Moore,20,3,12,.250,2,6,.333,1,6,.167,1,2,.500,0,0,0,1,1,0,2,2,8
8,Naija Chandler,17,2,6,.333,2,6,.333,0,0,,2,2,1.000,2,3,5,0,0,0,1,2,6
9,Kenneth King,10,1,4,.250,1,4,.250,0,0,,0,0,,1,1,2,0,0,0,1,1,2
10,Jordan Robinson Scott,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,Cory Mcelwee,1,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
