,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jordan Collins,33,4,15,.267,1,3,.333,3,12,.250,2,4,.500,1,1,2,3,0,1,1,0,13
1,Eugene Harvey III,30,11,18,.611,11,16,.688,0,2,.000,2,4,.500,6,8,14,0,1,1,2,1,24
2,Omar Outar,30,6,13,.462,2,4,.500,4,9,.444,1,2,.500,0,2,2,2,1,1,5,1,17
3,Nehemiah Darrett,28,1,5,.200,1,5,.200,0,0,,0,0,,3,3,6,0,0,2,4,4,2
4,Dwight Wheatley,16,0,1,.000,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,2,4,0
5,Jordan Martin,27,5,15,.333,3,8,.375,2,7,.286,3,3,1.000,1,5,6,1,3,0,5,5,15
6,Kase Carrera,19,2,2,1.000,2,2,1.000,0,0,,0,0,,1,2,3,2,0,0,0,2,4
7,Esdras Jean,10,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,0,1,0,0,0,2
8,Eric Manigault,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Jonas Perkis,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Isaiah Darrett,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,William Phelps,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Rodman Allen,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
