,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Trey Phills,31,1,6,.167,0,4,.000,1,2,.500,1,2,.500,0,4,4,2,1,0,0,2,4
1,Alex Copeland,29,5,10,.500,5,8,.625,0,2,.000,5,5,1.000,0,2,2,3,2,0,4,2,15
2,Miye Oni,29,3,6,.500,2,4,.500,1,2,.500,5,7,.714,1,7,8,2,1,0,2,3,12
3,Blake Reynolds,26,9,16,.563,7,11,.636,2,5,.400,0,0,,0,2,2,1,1,1,0,2,20
4,Jordan Bruner,26,2,9,.222,2,6,.333,0,3,.000,1,2,.500,5,5,10,2,1,1,1,1,5
5,Paul Atkinson,18,2,2,1.000,2,2,1.000,0,0,,0,1,.000,1,2,3,4,1,0,0,2,4
6,Azar Swain,15,5,7,.714,2,3,.667,3,4,.750,1,1,1.000,0,3,3,1,0,0,0,0,14
7,Eric Monroe,11,0,0,,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,0,0
8,Austin Williams,5,2,3,.667,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,0,2,4
9,Thomas Ryan,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Eze Dike,2,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2
11,Isaiah Kelly,2,0,0,,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1
12,Matthue Cotton,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Jameel Alausa,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,Jake Lanford,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
15,Wyatt Yess,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
