,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Adam Bonk,28,2,8,.250,1,1,1.000,1,7,.143,2,2,1.000,0,3,3,2,1,0,2,0,7
1,D'Aaron Owens,26,3,6,.500,3,4,.750,0,2,.000,0,0,,0,0,0,3,2,0,1,1,6
2,Chavares Flanigan,25,4,5,.800,3,3,1.000,1,2,.500,2,2,1.000,1,1,2,2,0,0,3,4,11
3,Brandon Hau,20,1,5,.200,1,1,1.000,0,4,.000,0,0,,0,5,5,1,1,0,1,0,2
4,Joe Borcia,12,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,0,1,0,2,3,2
5,Brandon Trimble,18,5,11,.455,4,8,.500,1,3,.333,0,0,,0,1,1,1,2,0,4,1,11
6,Jonathan Morrobel,17,1,3,.333,0,1,.000,1,2,.500,0,1,.000,0,0,0,0,0,0,4,1,3
7,Joey St. Pierre,15,2,3,.667,2,3,.667,0,0,,0,4,.000,2,2,4,1,0,3,0,2,4
8,Cameron Myre,10,3,5,.600,0,0,,3,5,.600,0,0,,0,0,0,0,0,0,0,1,9
9,Ramar Evans,9,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,2,0,0,0,0,0
10,Bret Barclay,9,0,3,.000,0,2,.000,0,1,.000,0,0,,1,3,4,0,0,0,0,0,0
11,Jonah Matulle,4,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
12,Linwood Lee,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0
13,Riley Keckeisen,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
14,Sam Wilke,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
