,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Phil Fayne,36,6,10,.600,6,10,.600,0,0,,6,9,.667,4,2,6,0,2,1,2,3,18
1,Keyshawn Evans,27,2,8,.250,0,2,.000,2,6,.333,0,0,,0,0,0,1,0,0,2,3,6
2,Milik Yarbrough,24,3,17,.176,2,13,.154,1,4,.250,4,5,.800,1,6,7,3,1,1,3,3,11
3,Zach Copeland,19,1,8,.125,1,3,.333,0,5,.000,2,2,1.000,0,1,1,3,2,0,1,1,4
4,William Tinsley,12,1,3,.333,0,0,,1,3,.333,0,0,,1,2,3,0,0,0,2,1,3
5,Josh Jefferson,26,2,5,.400,1,2,.500,1,3,.333,3,3,1.000,0,3,3,0,1,0,1,4,8
6,Matt Chastain,22,2,3,.667,2,2,1.000,0,1,.000,0,0,,2,2,4,0,1,0,0,2,4
7,Rey Idowu,16,2,2,1.000,2,2,1.000,0,0,,1,2,.500,2,0,2,0,1,0,1,3,5
8,Isaac Gassman,14,1,3,.333,1,1,1.000,0,2,.000,0,0,,1,2,3,0,0,0,0,1,2
9,Matt Hein,4,0,0,,0,0,,0,0,,1,2,.500,0,0,0,1,0,0,2,1,1
