,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brandon Miller,37,3,7,.429,0,2,.000,3,5,.600,0,2,.000,0,3,3,4,4,0,1,2,9
1,Gerron Scissum,35,4,11,.364,4,9,.444,0,2,.000,0,0,,1,5,6,1,3,1,0,1,8
2,Tre Todd,26,6,10,.600,2,3,.667,4,7,.571,2,2,1.000,0,2,2,0,1,0,3,4,18
3,Walter Jones Jr.,10,1,3,.333,1,2,.500,0,1,.000,0,0,,0,2,2,1,1,0,0,4,2
4,Brandon Powell,7,0,0,,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,1,0
5,Arthur Johnson,25,3,9,.333,2,6,.333,1,3,.333,0,0,,0,4,4,2,1,0,2,2,7
6,Jalen Reeder,22,4,9,.444,3,3,1.000,1,6,.167,3,3,1.000,0,0,0,2,1,0,3,1,12
7,Andre Kennedy,17,2,4,.500,2,4,.500,0,0,,0,0,,0,3,3,0,1,1,2,2,4
8,Evan Wiley,14,1,5,.200,0,3,.000,1,2,.500,0,0,,0,2,2,0,0,0,2,1,3
9,Shaquille Seville,7,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
