,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,DaQuan Bracey,33,3,10,.300,2,5,.400,1,5,.200,4,4,1.000,2,2,4,6,2,0,2,0,11
1,Amorie Archibald,33,2,8,.250,0,1,.000,2,7,.286,0,0,,0,3,3,1,0,1,4,1,6
2,Anthony Duruji,29,9,13,.692,5,7,.714,4,6,.667,1,2,.500,1,6,7,0,3,2,3,2,23
3,JaColby Pemberton,27,5,10,.500,1,3,.333,4,7,.571,0,2,.000,4,3,7,3,2,0,0,4,14
4,Oliver Powell,27,2,4,.500,2,4,.500,0,0,,2,2,1.000,0,5,5,0,0,0,3,3,6
5,Ra'Shawn Langston,23,1,6,.167,0,1,.000,1,5,.200,0,0,,0,4,4,5,0,0,1,1,3
6,Mubarak Muhammed,22,2,4,.500,2,3,.667,0,1,.000,2,2,1.000,3,7,10,1,2,0,0,1,6
7,Stacey Thomas,2,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2
8,Kyle McKinley,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Kale Walters,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
