,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Martez Cameron,36,5,8,.625,3,5,.600,2,3,.667,3,5,.600,1,0,1,3,1,0,3,5,15
1,Sheryn Devonish-Prince Jr.,21,2,7,.286,1,5,.200,1,2,.500,2,2,1.000,0,1,1,3,1,0,1,4,7
2,David Syfax,20,1,6,.167,1,5,.200,0,1,.000,3,3,1.000,0,1,1,0,1,0,4,4,5
3,Stanley Davis,18,1,6,.167,1,6,.167,0,0,,2,2,1.000,0,2,2,2,1,1,0,0,4
4,Jordan Little,9,2,3,.667,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,1,4,4
5,Victor Curry,25,3,6,.500,3,6,.500,0,0,,4,4,1.000,1,7,8,0,4,3,0,4,10
6,Malik Miller,16,3,6,.500,3,6,.500,0,0,,3,5,.600,4,3,7,0,1,0,3,2,9
7,Lapri McCray-Pace,15,1,5,.200,1,4,.250,0,1,.000,0,0,,1,2,3,3,0,0,0,3,2
8,Tyler Streeter,13,5,8,.625,3,6,.500,2,2,1.000,2,2,1.000,1,2,3,0,1,0,1,1,14
9,Antonio Gillespie,12,2,5,.400,1,1,1.000,1,4,.250,0,0,,1,0,1,1,0,0,0,2,5
10,Kyson Rawls,10,0,3,.000,0,1,.000,0,2,.000,3,4,.750,0,2,2,1,0,0,0,1,3
11,Isaiah Burke,5,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,2,0,0
