,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Bryant Bernard,33,5,17,.294,5,13,.385,0,4,.000,7,11,.636,2,1,3,2,3,0,2,1,17
1,Naequon Newman,33,2,4,.500,1,2,.500,1,2,.500,0,2,.000,0,1,1,0,1,0,0,5,5
2,Jamesio Rhine,32,2,8,.250,2,8,.250,0,0,,1,2,.500,2,3,5,1,1,0,0,0,5
3,Jacquon Brown,29,1,4,.250,1,4,.250,0,0,,6,6,1.000,0,5,5,0,0,0,1,1,8
4,Ben Snider,16,2,6,.333,2,4,.500,0,2,.000,2,3,.667,1,0,1,1,0,0,1,1,6
5,Jamal Weaver,15,2,6,.333,1,2,.500,1,4,.250,4,5,.800,0,0,0,0,2,0,0,5,9
6,Sandale James,12,0,3,.000,0,3,.000,0,0,,2,4,.500,1,2,3,0,0,1,2,4,2
7,Alloysius Ufere,12,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
8,Toure Fudge,10,0,6,.000,0,0,,0,6,.000,0,0,,0,0,0,0,0,0,0,3,0
9,Kobe Clisby,8,1,2,.500,1,1,1.000,0,1,.000,1,3,.333,0,0,0,0,0,0,1,5,3
10,Dylan Ray,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
