,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Demetrius Houston,24,7,17,.412,6,11,.545,1,6,.167,0,0,,0,1,1,3,1,0,0,0,15
1,Jah-Kobe Womack,21,4,12,.333,2,8,.250,2,4,.500,4,4,1.000,1,1,2,2,0,1,2,1,14
2,Ryan Briscoe,21,1,5,.200,1,2,.500,0,3,.000,0,0,,0,3,3,3,0,0,1,1,2
3,Tanner Stuckman,15,3,5,.600,1,2,.500,2,3,.667,0,0,,3,1,4,0,0,0,0,1,8
4,Marcus Hinton,12,1,2,.500,1,2,.500,0,0,,3,3,1.000,0,5,5,0,0,1,1,2,5
5,Aziz Fadika,24,2,3,.667,2,3,.667,0,0,,1,2,.500,1,2,3,0,0,0,0,0,5
6,Marsalis Johnson,19,3,4,.750,3,4,.750,0,0,,0,1,.000,3,2,5,1,0,0,1,1,6
7,Robby Dosier,17,1,4,.250,1,2,.500,0,2,.000,3,4,.750,0,1,1,0,0,0,0,1,5
8,De'Andre Alexander,15,0,3,.000,0,3,.000,0,0,,4,6,.667,1,1,2,1,1,0,1,0,4
9,Austin Downing,14,0,3,.000,0,1,.000,0,2,.000,0,0,,1,0,1,0,0,0,2,3,0
10,Robert Parker,10,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,3,3,0
11,Trevor Meny,6,1,3,.333,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,1,1,2
12,Lucas Zurcher,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
