,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jordan Nwora,29,8,15,.533,5,8,.625,3,7,.429,5,6,.833,0,9,9,0,1,0,0,3,24
1,Dwayne Sutton,29,2,9,.222,1,4,.250,1,5,.200,0,0,,7,3,10,4,0,0,0,2,5
2,Christen Cunningham,22,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,3,0,0,1,2,3
3,Malik Williams,20,1,4,.250,1,2,.500,0,2,.000,4,4,1.000,1,6,7,0,0,2,1,2,6
4,Khwan Fore,20,1,6,.167,1,5,.200,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2
5,Darius Perry,20,3,7,.429,2,4,.500,1,3,.333,0,0,,0,5,5,2,0,0,1,2,7
6,V.J. King,20,2,8,.250,2,5,.400,0,3,.000,2,2,1.000,2,6,8,0,0,2,1,2,6
7,Ryan McMahon,17,3,4,.750,0,0,,3,4,.750,3,3,1.000,0,2,2,5,1,0,1,0,12
8,Steven Enoch,17,5,9,.556,5,8,.625,0,1,.000,0,0,,4,3,7,0,0,2,0,2,10
9,Jo Griffin,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Akoy Agau,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Jacob Redding,1,0,1,.000,0,0,,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0
12,Wyatt Battaile,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
