,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kevin Anderson,27,4,6,.667,2,2,1.000,2,4,.500,0,0,,0,7,7,4,0,0,5,1,10
1,Darian Bryant,27,1,6,.167,1,2,.500,0,4,.000,1,2,.500,1,5,6,4,0,1,0,2,3
2,Eric Carter,24,5,7,.714,5,7,.714,0,0,,2,4,.500,1,6,7,2,1,0,0,1,12
3,Ryan Johnson,22,3,7,.429,2,3,.667,1,4,.250,0,0,,1,3,4,0,0,0,1,0,7
4,Collin Goss,21,4,5,.800,3,4,.750,1,1,1.000,0,0,,0,5,5,1,0,0,0,1,9
5,Ithiel Horton,28,5,9,.556,3,5,.600,2,4,.500,2,2,1.000,0,5,5,3,1,1,0,0,14
6,Jacob Cushing,19,1,6,.167,0,1,.000,1,5,.200,2,2,1.000,0,1,1,0,0,0,1,1,5
7,Matt Veretto,18,3,6,.500,2,3,.667,1,3,.333,0,0,,0,4,4,2,1,0,2,1,7
8,Davis Long,12,0,3,.000,0,1,.000,0,2,.000,0,0,,0,1,1,1,0,0,2,0,0
9,Connor Rufo,2,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
