,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Mitchell Hahn,31,5,10,.500,2,4,.500,3,6,.500,1,2,.500,1,4,5,0,3,1,3,3,14
1,Zach Jackson,29,6,11,.545,5,8,.625,1,3,.333,8,10,.800,0,3,3,1,5,0,0,2,21
2,JT Gibson,29,4,8,.500,2,5,.400,2,3,.667,0,0,,0,0,0,0,0,0,2,1,10
3,KJ Robinson,28,3,8,.375,3,5,.600,0,3,.000,0,0,,0,1,1,2,0,0,1,1,6
4,Matt Pile,21,3,7,.429,3,7,.429,0,0,,1,1,1.000,1,1,2,0,0,2,3,3,7
5,Brett Barney,18,1,4,.250,1,3,.333,0,1,.000,0,0,,1,2,3,0,0,0,2,4,2
6,Wanjang Tut,16,5,12,.417,4,10,.400,1,2,.500,2,2,1.000,1,2,3,2,0,0,0,2,13
7,Ayo Akinwole,11,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,1,1,2,1,0,1,1,2
8,Elishja Duplechan,9,0,1,.000,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,2,1
9,Hayden Miller,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Evan Tricker,2,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0
