,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Isaiah Pineiro,37,11,19,.579,9,14,.643,2,5,.400,4,5,.800,2,6,8,6,1,0,1,3,28
1,Olin Carter III,37,7,13,.538,5,6,.833,2,7,.286,0,1,.000,0,6,6,3,2,0,1,1,16
2,Tyler Williams,34,3,8,.375,2,2,1.000,1,6,.167,1,2,.500,1,4,5,1,2,0,0,2,8
3,Isaiah Wright,32,3,10,.300,1,3,.333,2,7,.286,2,2,1.000,0,4,4,5,1,0,4,4,10
4,Yauhen Massalski,23,4,5,.800,4,5,.800,0,0,,0,1,.000,2,3,5,1,0,0,2,3,8
5,Alex Floresca,16,1,1,1.000,1,1,1.000,0,0,,0,0,,1,4,5,1,0,0,0,3,2
6,Joey Calcaterra,13,1,3,.333,0,1,.000,1,2,.500,0,0,,0,2,2,1,0,0,0,1,3
7,Jose Martinez,4,0,1,.000,0,1,.000,0,0,,1,2,.500,1,0,1,0,0,0,0,0,1
8,Jake Gilliam,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Devin Moss,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,Mitch Schafer,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Andrew Ferguson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
