,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Avery Butler,30,3,6,.500,1,1,1.000,2,5,.400,2,2,1.000,0,4,4,2,1,0,1,5,10
1,Marcus McDaniel,28,4,13,.308,2,7,.286,2,6,.333,3,4,.750,2,4,6,2,1,0,7,3,13
2,Deonte Newsome,25,1,4,.250,1,2,.500,0,2,.000,2,2,1.000,0,2,2,2,1,0,2,3,4
3,Michael Williams,24,4,5,.800,2,3,.667,2,2,1.000,0,0,,2,3,5,2,2,1,2,5,10
4,Peter Ragen,21,2,9,.222,0,3,.000,2,6,.333,0,0,,0,2,2,1,1,1,1,4,6
5,Mitchell Burger,18,1,6,.167,0,2,.000,1,4,.250,0,0,,1,1,2,3,0,0,1,0,3
6,Jason Barker,16,2,7,.286,1,3,.333,1,4,.250,1,1,1.000,1,3,4,1,0,0,0,3,6
7,Cade Daugherty,15,3,6,.500,1,3,.333,2,3,.667,0,0,,0,1,1,0,1,0,1,0,8
8,Dylan Hundley,9,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0
9,Justin Smith,7,1,1,1.000,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,1,3,2
10,Joshua Evans,5,1,3,.333,1,3,.333,0,0,,0,0,,0,0,0,1,2,0,0,0,2
11,Henry Thompson,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
12,William Bentley,0,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
13,Lucas Daniels,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,Davon Beckert,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
