,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shane Maple,33,2,12,.167,1,4,.250,1,8,.125,0,0,,0,3,3,2,3,0,4,1,5
1,Robbie Brooks,32,4,11,.364,4,10,.400,0,1,.000,2,2,1.000,3,3,6,2,0,0,3,2,10
2,Justin Siorek,31,7,13,.538,2,3,.667,5,10,.500,2,3,.667,0,0,0,0,1,0,4,0,21
3,David Anderson,22,2,5,.400,2,5,.400,0,0,,3,4,.750,2,3,5,2,1,2,3,5,7
4,Fredric Devoe III,19,1,4,.250,1,2,.500,0,2,.000,0,0,,1,2,3,2,0,0,2,2,2
5,Lucky Odiase,16,1,4,.250,1,4,.250,0,0,,0,0,,1,2,3,0,0,1,0,1,2
6,Sterling Fields,14,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,1,1,1,0,0,1,0,2
7,Alex Priftis,10,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,3,0,0
8,Lamar Crenshaw,8,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,2,0,0
9,Grant Johnson,7,1,2,.500,1,2,.500,0,0,,2,2,1.000,0,3,3,0,0,0,1,0,4
10,Julian Hardy,6,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,3,2,0
11,Prentiss Alexander,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
