,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Bryce Brown,31,2,10,.200,0,2,.000,2,8,.250,2,2,1.000,0,1,1,2,1,1,0,1,8
1,Jared Harper,28,3,8,.375,0,1,.000,3,7,.429,2,2,1.000,0,1,1,7,0,0,1,1,11
2,Mustapha Heron,22,5,15,.333,4,11,.364,1,4,.250,2,2,1.000,3,4,7,0,0,0,2,2,13
3,DeSean Murray,22,4,7,.571,4,7,.571,0,0,,5,5,1.000,1,5,6,1,0,0,0,2,13
4,Anfernee McLemore,20,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,3,3,1,0,2,3,2,5
5,Horace Spencer,19,3,5,.600,3,5,.600,0,0,,3,4,.750,4,6,10,0,2,3,0,2,9
6,Malik Dunbar,17,4,13,.308,1,6,.167,3,7,.429,1,1,1.000,2,1,3,1,0,0,0,1,12
7,Chuma Okeke,16,2,4,.500,2,3,.667,0,1,.000,2,2,1.000,4,4,8,2,0,1,1,0,6
8,Davion Mitchell,15,4,6,.667,2,2,1.000,2,4,.500,0,1,.000,1,1,2,4,1,0,1,4,10
9,Will Macoy,2,0,1,.000,0,0,,0,1,.000,1,2,.500,0,0,0,0,0,0,0,0,1
10,Cole Blackstock,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,Patrick Keim,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
12,Brett Easterling,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Devontae Williams,1,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
14,Thomas Collier,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
