,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Holland Woods,30,2,9,.222,2,6,.333,0,3,.000,3,4,.750,1,3,4,1,1,0,6,3,7
1,Michael Nuga,22,4,7,.571,1,2,.500,3,5,.600,2,2,1.000,0,1,1,0,0,0,4,1,13
2,Sal Nuhu,21,2,2,1.000,2,2,1.000,0,0,,4,6,.667,2,3,5,1,1,0,4,4,8
3,Robert McCoy,19,3,7,.429,3,4,.750,0,3,.000,1,3,.333,2,2,4,2,0,1,0,4,7
4,Michael Mayhew,14,0,5,.000,0,1,.000,0,4,.000,2,2,1.000,0,1,1,0,0,0,2,0,2
5,Deante Strickland,33,3,7,.429,2,4,.500,1,3,.333,3,4,.750,2,4,6,3,0,0,4,3,10
6,Rashaad Goolsby,26,1,1,1.000,1,1,1.000,0,0,,2,2,1.000,1,4,5,0,3,2,3,2,4
7,Derek Brown,23,5,10,.500,5,9,.556,0,1,.000,6,6,1.000,1,2,3,0,2,0,2,2,16
8,Jamie Orme,7,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,4,0
9,Brendan Rumel,5,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,2,2,0,0,1,0,2,2
