,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kenny Charles,35,4,11,.364,3,6,.500,1,5,.200,2,4,.500,1,5,6,2,1,0,1,2,11
1,Justin Cooper,29,1,7,.143,1,3,.333,0,4,.000,1,1,1.000,0,6,6,2,0,0,2,2,3
2,Nicky Bonura,27,6,13,.462,1,4,.250,5,9,.556,0,0,,0,0,0,0,0,0,2,3,17
3,Ryan Schmadel,16,1,5,.200,0,2,.000,1,3,.333,0,0,,1,1,2,0,1,0,0,1,3
4,Brendan Fitzpatrick,11,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,1,1,0,2,0,2
5,Ben Walters,24,2,5,.400,0,0,,2,5,.400,5,5,1.000,1,0,1,1,0,0,0,0,11
6,Zach Lydon,17,1,8,.125,0,3,.000,1,5,.200,0,0,,1,1,2,0,0,1,2,3,3
7,Jake DiSanto,15,1,5,.200,0,0,,1,5,.200,3,5,.600,0,0,0,0,2,0,1,1,6
8,Mike Arias,13,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,1,0,0,0,1,2
9,William Lee Moore,7,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
10,Ricardo Dominguez,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0
11,Rahim Akinwunmi,3,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,2,0
