,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kevin Larkin,36,11,28,.393,7,20,.350,4,8,.500,0,0,,3,8,11,1,0,0,2,2,26
1,Saleik Edwards,36,1,10,.100,1,5,.200,0,5,.000,2,2,1.000,1,3,4,1,0,0,1,3,4
2,Ameer Bennett,31,3,11,.273,3,10,.300,0,1,.000,2,4,.500,2,2,4,0,0,0,1,4,8
3,Johquin Wiley,29,5,10,.500,3,5,.600,2,5,.400,0,0,,0,2,2,4,3,0,2,2,12
4,Jon Mitchell,24,0,6,.000,0,2,.000,0,4,.000,2,2,1.000,1,3,4,1,1,2,3,2,2
5,Ronald Lucas,15,1,5,.200,1,5,.200,0,0,,0,0,,0,1,1,1,0,0,2,5,2
6,Myles Carter,11,1,1,1.000,0,0,,1,1,1.000,0,0,,1,0,1,0,0,0,1,1,3
7,Justin Ryder,9,0,0,,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,4,0
8,Jordan Bushrod,5,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
9,Montrell Horsey,4,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,3,0
