,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jackson Price,24,1,5,.200,0,3,.000,1,2,.500,0,0,,0,3,3,0,1,0,1,2,3
1,Gamuan Boykin,23,1,6,.167,1,5,.200,0,1,.000,0,1,.000,0,5,5,5,1,0,2,0,2
2,Jeryn Lucas,22,5,11,.455,2,4,.500,3,7,.429,0,0,,0,0,0,0,0,0,1,2,13
3,Malcolm Cola,21,7,9,.778,7,9,.778,0,0,,2,2,1.000,0,3,3,0,0,2,3,3,16
4,Matt Poquette,17,2,2,1.000,2,2,1.000,0,0,,0,1,.000,2,3,5,0,1,1,1,2,4
5,Hayden Nelson,19,4,4,1.000,4,4,1.000,0,0,,1,1,1.000,2,2,4,2,3,2,1,2,9
6,Marcus Austin,18,3,7,.429,2,3,.667,1,4,.250,0,0,,0,0,0,0,0,0,3,4,7
7,Zellie Hudson,16,2,3,.667,2,2,1.000,0,1,.000,0,0,,1,3,4,0,0,1,2,2,4
8,Nygil Carr,13,1,1,1.000,1,1,1.000,0,0,,0,0,,0,2,2,2,0,0,1,1,2
9,Naim Ladd,11,1,3,.333,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,1,2,2
10,Lewis Pope,10,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0
11,Andreas Brown,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
12,Karsten Chaplik,2,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
