,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sam Iorio,34,4,11,.364,1,3,.333,3,8,.375,2,2,1.000,2,6,8,6,2,1,1,1,13
1,Sa'eed Nelson,33,2,7,.286,2,5,.400,0,2,.000,7,10,.700,2,5,7,11,2,1,2,1,11
2,Marvin Bragg,25,0,1,.000,0,0,,0,1,.000,0,1,.000,1,2,3,2,2,0,5,0,0
3,Larry Motuzis,23,5,8,.625,1,3,.333,4,5,.800,1,2,.500,2,2,4,0,0,0,1,2,15
4,Yilret Yiljep,21,4,4,1.000,4,4,1.000,0,0,,3,5,.600,2,5,7,1,0,0,1,3,11
5,Stacy Beckton Jr.,19,3,9,.333,2,4,.500,1,5,.200,2,2,1.000,0,2,2,1,1,0,1,1,9
6,Jacob Boonyasith,12,2,4,.500,0,0,,2,4,.500,1,2,.500,0,0,0,1,0,1,0,5,7
7,Josh Alexander,11,2,2,1.000,2,2,1.000,0,0,,3,3,1.000,1,1,2,0,0,1,2,3,7
8,Cheikh Diallo,10,1,3,.333,1,2,.500,0,1,.000,0,1,.000,0,1,1,0,0,0,1,3,2
9,Jesse Little,9,3,3,1.000,3,3,1.000,0,0,,0,0,,1,1,2,0,0,0,0,1,6
10,Christian Sutton,1,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,2,0,1
11,Matt Cimino,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Justin Perez,1,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
