,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,J.D. Paige,36,4,9,.444,3,7,.429,1,2,.500,5,6,.833,0,3,3,6,1,0,0,2,14
1,Kendle Moore,33,2,6,.333,2,4,.500,0,2,.000,4,5,.800,0,3,3,9,2,0,2,3,8
2,Kris Martin,31,2,7,.286,2,5,.400,0,2,.000,1,1,1.000,0,7,7,7,0,2,1,1,5
3,Adam Thistlewood,29,5,8,.625,1,1,1.000,4,7,.571,2,2,1.000,0,3,3,0,1,0,0,4,16
4,Nico Carvacho,19,7,12,.583,7,12,.583,0,0,,2,3,.667,1,7,8,0,2,0,0,4,16
5,Hyron Edwards,28,8,11,.727,6,9,.667,2,2,1.000,2,2,1.000,1,2,3,3,1,1,4,2,20
6,Logan Ryan,20,4,4,1.000,4,4,1.000,0,0,,4,4,1.000,2,1,3,1,0,1,1,4,12
7,Jack Schoemann,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
8,Sam Bannec,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Robbie Berwick,1,0,0,,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,0,0
10,Zo Tyson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
