,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,JV Long,27,2,5,.400,2,5,.400,0,0,,0,0,,1,2,3,4,0,1,2,1,4
1,Colin Hale,19,0,4,.000,0,1,.000,0,3,.000,0,0,,0,2,2,2,1,1,1,0,0
2,Gojko Djokovic,17,4,5,.800,4,5,.800,0,0,,0,0,,0,3,3,1,0,0,0,1,8
3,Reggie Anthony,12,2,3,.667,2,3,.667,0,0,,0,0,,0,0,0,0,1,0,3,2,4
4,Adam Horn,12,1,4,.250,1,4,.250,0,0,,0,0,,0,1,1,1,0,0,1,0,2
5,Gabriel Divic,27,6,11,.545,1,2,.500,5,9,.556,0,0,,0,2,2,0,0,0,2,1,17
6,Tyler Roth,20,4,10,.400,2,5,.400,2,5,.400,0,0,,0,2,2,2,1,0,2,1,10
7,Romen Martin,19,0,3,.000,0,2,.000,0,1,.000,0,0,,0,1,1,2,1,0,3,4,0
8,Brandon Reeves,15,0,0,,0,0,,0,0,,7,7,1.000,0,4,4,1,1,0,0,0,7
9,Alex Francis,13,0,3,.000,0,0,,0,3,.000,0,0,,0,3,3,1,0,0,0,0,0
10,Jordan West,10,2,2,1.000,0,0,,2,2,1.000,0,0,,0,0,0,1,0,0,2,0,6
11,Tyler Moore,9,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,1,3,0
