,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jordan Mitchell,30,3,14,.214,2,10,.200,1,4,.250,2,3,.667,0,2,2,3,2,0,2,2,9
1,Antowine Locke Jr.,25,3,13,.231,2,10,.200,1,3,.333,2,2,1.000,1,3,4,2,0,0,3,2,9
2,Jorge Cano,22,4,8,.500,4,8,.500,0,0,,0,0,,1,2,3,0,1,1,0,1,8
3,Jalen Jordan,20,1,6,.167,1,4,.250,0,2,.000,0,0,,0,2,2,1,1,0,0,1,2
4,Carter Aby,17,0,0,,0,0,,0,0,,0,0,,0,2,2,2,0,0,1,4,0
5,Carter Wilson,25,4,9,.444,2,6,.333,2,3,.667,2,2,1.000,1,4,5,0,1,0,1,1,12
6,Henry Galinato,16,4,8,.500,4,8,.500,0,0,,2,5,.400,3,2,5,1,0,0,0,1,10
7,Kendrik Gannon,15,1,4,.250,1,4,.250,0,0,,1,2,.500,0,0,0,0,1,0,2,2,3
8,Brandon Dixon,12,1,1,1.000,0,0,,1,1,1.000,0,0,,1,2,3,0,0,0,0,0,3
9,Bryan Cervantes,10,1,3,.333,0,0,,1,3,.333,0,0,,1,0,1,0,0,0,0,0,3
10,Demetrius Valdez,8,1,5,.200,1,4,.250,0,1,.000,0,0,,0,2,2,2,0,0,1,0,2
