,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ledarrius Brewer,37,3,10,.300,2,8,.250,1,2,.500,4,4,1.000,0,5,5,1,2,0,5,1,11
1,Gabe McGlothan,32,10,14,.714,8,10,.800,2,4,.500,5,6,.833,6,10,16,0,1,2,1,4,27
2,Jonathan Dalton,31,2,2,1.000,2,2,1.000,0,0,,1,2,.500,1,0,1,4,2,0,1,3,5
3,Sage Tolbert,27,1,5,.200,1,4,.250,0,1,.000,3,6,.500,4,0,4,0,0,0,5,4,5
4,Nygal Russell,23,5,9,.556,5,8,.625,0,1,.000,0,0,,0,1,1,2,3,0,4,5,10
5,Alex Caldwell,25,1,4,.250,1,3,.333,0,1,.000,4,6,.667,0,1,1,2,0,1,1,2,6
6,Isaiah Gable,18,0,4,.000,0,1,.000,0,3,.000,1,2,.500,0,3,3,0,0,0,0,1,1
7,Mark Laros,13,3,5,.600,3,4,.750,0,1,.000,0,0,,0,2,2,0,0,0,1,0,6
8,Donnie Lewis,11,0,0,,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0
9,Skyler Hogan,4,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
10,Oscar Kao,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0
