,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Travis McConico,31,5,9,.556,3,3,1.000,2,6,.333,2,2,1.000,1,4,5,4,2,1,0,3,14
1,Ty Jones,30,5,11,.455,4,9,.444,1,2,.500,0,0,,2,3,5,2,1,2,2,2,11
2,Dontrell Shuler,29,2,9,.222,1,4,.250,1,5,.200,1,4,.250,1,1,2,3,0,0,1,1,6
3,Nate Louis,20,3,6,.500,1,1,1.000,2,5,.400,0,0,,2,1,3,2,3,1,1,2,8
4,Duncan LeXander,15,1,4,.250,0,0,,1,4,.250,0,1,.000,1,1,2,1,1,0,1,2,3
5,Christian Keeling,32,6,14,.429,1,7,.143,5,7,.714,3,4,.750,2,5,7,3,1,0,2,0,20
6,Phlandrous Fleming Jr.,29,4,11,.364,2,7,.286,2,4,.500,1,2,.500,1,4,5,2,1,0,1,1,11
7,Sadarius Bowser,8,0,1,.000,0,1,.000,0,0,,1,2,.500,1,1,2,0,0,1,0,0,1
8,Deontaye Buskey,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Sean Price,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
