,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Eli Silverman-Lloyd,26,3,9,.333,2,3,.667,1,6,.167,1,2,.500,0,1,1,0,1,0,3,0,8
1,Christian Fioretti,25,3,6,.500,2,4,.500,1,2,.500,0,0,,0,3,3,1,1,0,2,0,7
2,Joshua Friedkin,24,1,7,.143,0,2,.000,1,5,.200,2,2,1.000,1,1,2,4,2,0,6,3,5
3,Andre Campbell,22,1,9,.111,1,9,.111,0,0,,0,0,,2,5,7,0,0,1,1,2,2
4,Charles Tiedemann,18,2,5,.400,2,5,.400,0,0,,0,0,,3,5,8,2,0,0,2,2,4
5,Wolf Moser,17,2,3,.667,2,2,1.000,0,1,.000,0,0,,0,0,0,1,2,0,3,4,4
6,Isaac Finestone,15,2,5,.400,2,3,.667,0,2,.000,0,0,,1,3,4,0,0,0,1,4,4
7,Jordan Armstrong,13,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,4,0
8,Charlie Riordan,8,2,4,.500,2,3,.667,0,1,.000,2,4,.500,1,0,1,1,1,2,0,0,6
9,Patrick Smith,8,0,1,.000,0,0,,0,1,.000,0,0,,1,0,1,0,0,0,0,1,0
10,Evan Suppa,6,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
11,Jordan Kunney,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0
12,Orlando Ashford II,5,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3
13,Aidan Miller,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,1,0,2
14,Abe Kuhn,2,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0
