,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jerrick Harding,31,9,17,.529,8,11,.727,1,6,.167,3,4,.750,1,5,6,1,4,1,2,2,22
1,Israel Barnes,27,0,3,.000,0,2,.000,0,1,.000,1,4,.250,2,1,3,1,3,0,1,3,1
2,Brekkott Chapman,26,7,10,.700,4,6,.667,3,4,.750,0,0,,1,3,4,3,2,1,0,0,17
3,Cody John,25,6,9,.667,5,5,1.000,1,4,.250,7,7,1.000,0,1,1,3,2,0,0,2,20
4,Zach Braxton,17,4,5,.800,4,5,.800,0,0,,3,6,.500,1,5,6,1,0,1,0,2,11
5,Caleb Nero,24,1,5,.200,1,3,.333,0,2,.000,0,0,,0,5,5,4,1,0,1,2,2
6,Michal Kozak,13,2,5,.400,2,4,.500,0,1,.000,0,0,,2,4,6,0,0,2,0,3,4
7,Donatas Kupsas,11,1,5,.200,1,4,.250,0,1,.000,2,2,1.000,0,3,3,1,0,0,0,2,4
8,Dima Zdor,10,5,8,.625,5,8,.625,0,0,,2,4,.500,1,1,2,0,0,0,0,3,12
9,Ricky Nelson,9,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,2,0
10,Jordan Dallas,3,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0
11,Alan Lang,2,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
12,Brenden Morris,2,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0
