,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Quinndary Weatherspoon,33,9,13,.692,7,11,.636,2,2,1.000,7,7,1.000,2,3,5,3,0,1,0,2,27
1,Lamar Peters,30,0,3,.000,0,0,,0,3,.000,0,0,,0,2,2,6,3,0,5,3,0
2,Aric Holman,24,11,18,.611,8,12,.667,3,6,.500,3,3,1.000,3,5,8,3,1,1,2,2,28
3,Nick Weatherspoon,24,5,8,.625,5,6,.833,0,2,.000,1,1,1.000,0,1,1,2,2,0,1,2,11
4,Abdul Ado,20,2,5,.400,2,5,.400,0,0,,3,4,.750,1,2,3,2,0,4,4,4,7
5,Tyson Carter,24,6,11,.545,4,6,.667,2,5,.400,2,2,1.000,0,5,5,1,4,0,2,1,16
6,Reggie Perry,20,4,10,.400,4,8,.500,0,2,.000,3,3,1.000,3,5,8,1,0,0,3,3,11
7,KeyShawn Feazell,8,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,1,1,3,0
8,Robert Woodard,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,T.J. Gray,3,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2
10,E.J. Datcher,3,0,0,,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,1,2,1
11,Mitchell Storm,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Tate Clayton,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
