,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Josh Ferguson,35,5,15,.333,4,10,.400,1,5,.200,3,4,.750,0,8,8,1,0,5,1,3,14
1,Bjorn Broman,35,3,6,.500,1,1,1.000,2,5,.400,3,3,1.000,0,1,1,5,0,0,1,3,11
2,Nych Smith,31,9,12,.750,8,10,.800,1,2,.500,7,8,.875,0,2,2,1,1,0,4,2,26
3,Michael Anumba,28,2,7,.286,1,4,.250,1,3,.333,0,0,,0,1,1,0,0,1,4,2,5
4,Adam Pickett,16,2,4,.500,2,4,.500,0,0,,0,0,,1,1,2,2,2,0,1,5,4
5,Kyle Zunic,23,4,6,.667,2,2,1.000,2,4,.500,0,2,.000,0,3,3,1,0,0,3,2,10
6,Jermaine Ukaegbu,19,1,2,.500,1,2,.500,0,0,,0,0,,2,2,4,1,0,2,5,4,2
7,Charles Falden,13,0,0,,0,0,,0,0,,2,2,1.000,0,1,1,1,0,0,0,0,2
