,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Anthony Young,28,4,14,.286,1,8,.125,3,6,.500,0,0,,0,0,0,4,1,0,5,2,11
1,Garriott Jones,25,5,11,.455,5,9,.556,0,2,.000,4,4,1.000,2,3,5,2,4,0,2,1,14
2,DJ Johnson,18,3,4,.750,1,2,.500,2,2,1.000,0,0,,0,0,0,0,1,0,2,2,8
3,Ray McLeod,18,0,2,.000,0,0,,0,2,.000,0,2,.000,0,1,1,0,0,0,0,1,0
4,Cedric Green,12,3,3,1.000,3,3,1.000,0,0,,0,0,,0,3,3,1,2,0,4,5,6
5,Jake Smith,23,2,8,.250,2,7,.286,0,1,.000,4,8,.500,0,5,5,2,1,1,1,2,8
6,Philip Legrier,18,2,11,.182,1,3,.333,1,8,.125,4,4,1.000,0,3,3,1,0,0,1,0,9
7,Mike Levy,14,1,3,.333,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,2,3,2
8,Matthias Burnett,13,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,4,2
9,Mitchell Bass,11,0,0,,0,0,,0,0,,0,0,,0,2,2,1,0,1,0,1,0
10,Tyson Rogers,10,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,2,0
11,Kevin Kersaint,9,2,5,.400,1,3,.333,1,2,.500,1,2,.500,0,0,0,1,0,0,1,0,6
12,Tramill Latimer,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
