,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shareef Smith,32,6,12,.500,5,9,.556,1,3,.333,2,2,1.000,0,0,0,3,0,0,3,2,15
1,Rade Kukobat,24,3,8,.375,3,7,.429,0,1,.000,1,2,.500,1,3,4,2,0,2,2,0,7
2,Mack Smith,23,3,9,.333,2,3,.667,1,6,.167,0,0,,0,4,4,0,1,0,0,3,7
3,JaQualis Matlock,17,0,0,,0,0,,0,0,,0,0,,0,4,4,4,0,0,1,2,0
4,Josiah Wallace,13,0,2,.000,0,2,.000,0,0,,2,3,.667,0,3,3,1,0,0,2,2,2
5,Ben Harvey,24,1,9,.111,1,3,.333,0,6,.000,0,0,,0,1,1,0,0,0,0,2,2
6,Lucas Jones,17,3,4,.750,1,2,.500,2,2,1.000,0,0,,0,1,1,0,0,0,0,0,8
7,Cam Burrell,16,3,5,.600,3,5,.600,0,0,,0,0,,1,0,1,0,0,0,1,1,6
8,Kashawn Charles,12,1,3,.333,0,0,,1,3,.333,1,2,.500,0,1,1,0,0,0,1,0,4
9,Logan Koch,10,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0
10,Aboubacar Diallo,10,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,3,0,1,0
11,Shawn Wilson,2,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,2,1,0,0,0,2
