,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Neal Chambliss,22,1,6,.167,1,6,.167,0,0,,4,4,1.000,2,2,4,3,0,3,1,5,6
1,Chris Barrett,19,1,3,.333,1,3,.333,0,0,,1,2,.500,0,3,3,2,0,0,1,1,3
2,Jalen Terry,18,1,6,.167,1,5,.200,0,1,.000,3,6,.500,1,3,4,0,1,0,1,2,5
3,Keenan Holdman,18,1,4,.250,1,4,.250,0,0,,2,2,1.000,0,2,2,0,1,0,2,2,4
4,Joe Hoeup,12,1,5,.200,1,2,.500,0,3,.000,0,0,,0,2,2,0,0,0,0,0,2
5,Steven Quinn,20,6,14,.429,2,6,.333,4,8,.500,3,4,.750,3,0,3,0,1,1,2,0,19
6,Kadon Lewis,17,0,3,.000,0,2,.000,0,1,.000,1,2,.500,1,1,2,1,0,0,1,2,1
7,Bryce Richardson,12,2,6,.333,2,2,1.000,0,4,.000,0,0,,1,1,2,0,1,0,0,2,4
8,Chris Henderson,11,1,4,.250,0,0,,1,4,.250,0,0,,0,0,0,0,0,0,1,1,3
9,Ryan Chaney,11,0,2,.000,0,1,.000,0,1,.000,0,0,,1,1,2,0,0,0,1,1,0
10,Trey Woolridge,9,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,1,3,2
11,Zane Zbranek,8,1,2,.500,1,1,1.000,0,1,.000,1,2,.500,0,0,0,0,1,0,1,1,3
12,Quinton Hudson,8,0,2,.000,0,1,.000,0,1,.000,0,2,.000,0,0,0,2,2,0,0,2,0
13,Justin Lovvorn,8,0,1,.000,0,0,,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0
14,Tristan Martin,7,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0
