,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Paul Jackson,38,5,14,.357,3,10,.300,2,4,.500,6,7,.857,0,2,2,6,0,0,5,1,18
1,Ty Groce,32,4,6,.667,2,2,1.000,2,4,.500,2,3,.667,1,4,5,0,2,1,1,1,12
2,Boubacar Toure,31,9,15,.600,9,15,.600,0,0,,2,4,.500,5,7,12,1,1,1,5,4,20
3,Damari Parris,31,3,8,.375,2,4,.500,1,4,.250,0,0,,1,2,3,7,1,0,1,1,7
4,James Thompson IV,25,2,6,.333,2,6,.333,0,0,,1,2,.500,2,2,4,1,0,2,0,0,5
5,Andre Rafus Jr.,23,1,4,.250,1,1,1.000,0,3,.000,0,0,,0,2,2,0,0,0,0,3,2
6,Kevin McAdoo,11,2,4,.500,1,1,1.000,1,3,.333,0,0,,1,0,1,1,0,0,0,0,5
7,Daivon Stephens,5,0,0,,0,0,,0,0,,0,0,,1,0,1,0,1,0,0,0,0
8,Jalen King,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Bud Jones,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
