,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,A.J. Walker,36,4,10,.400,4,8,.500,0,2,.000,4,10,.400,1,4,5,1,1,0,4,3,12
1,Ryan Swan,35,2,11,.182,1,5,.200,1,6,.167,1,2,.500,2,7,9,3,1,2,2,2,6
2,Caleb Morris,34,5,10,.500,0,0,,5,10,.500,2,2,1.000,0,4,4,0,3,1,2,0,17
3,Lavelle Scottie,25,7,12,.583,6,9,.667,1,3,.333,0,0,,1,5,6,4,0,0,2,2,15
4,Chris Joyce,22,2,4,.500,1,1,1.000,1,3,.333,1,4,.250,0,6,6,0,0,1,0,5,6
5,Sid Tomes,19,1,3,.333,0,0,,1,3,.333,0,0,,0,1,1,1,1,0,1,1,3
6,Keaton Van Soelen,18,1,3,.333,1,1,1.000,0,2,.000,0,0,,0,6,6,0,1,0,0,2,2
7,Pervis Louder,5,1,2,.500,0,0,,1,2,.500,0,1,.000,0,0,0,1,0,0,0,1,3
8,Ameka Akaya,5,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0
9,Abe Kinrade,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
