,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Deandre Clark,31,6,13,.462,2,2,1.000,4,11,.364,0,1,.000,0,1,1,1,0,0,2,2,16
1,Jamal Hinton,27,2,2,1.000,2,2,1.000,0,0,,2,2,1.000,1,6,7,1,1,1,2,1,6
2,Corey Wells Jr.,20,1,3,.333,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,3,2,2
3,Dwane Miner,16,4,8,.500,3,4,.750,1,4,.250,1,2,.500,1,3,4,0,0,1,5,1,10
4,Altez Davis,16,1,3,.333,1,2,.500,0,1,.000,0,0,,1,3,4,0,2,1,2,5,2
5,Samuel Egedi,24,3,5,.600,3,5,.600,0,0,,2,2,1.000,1,1,2,0,1,0,0,3,8
6,Nate Rigmaiden,21,2,9,.222,2,6,.333,0,3,.000,0,0,,0,4,4,1,1,0,2,2,4
7,Christian Wimbley,16,0,4,.000,0,4,.000,0,0,,2,2,1.000,1,0,1,2,0,0,1,1,2
8,Jeremy Verges,14,1,3,.333,0,2,.000,1,1,1.000,0,0,,0,1,1,2,1,1,2,1,3
9,Michael Gregg,9,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,1,0,0,2,0,3
10,Devonte Lash,6,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
