,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Gerry Milligan,27,0,3,.000,0,2,.000,0,1,.000,1,2,.500,0,4,4,4,1,0,2,4,1
1,Jose Bustamante,23,4,9,.444,3,4,.750,1,5,.200,0,0,,2,7,9,2,0,0,1,4,9
2,Ty Sparling,19,0,3,.000,0,1,.000,0,2,.000,0,2,.000,1,1,2,0,0,0,1,1,0
3,Kwon Evans,17,3,4,.750,3,3,1.000,0,1,.000,2,6,.333,1,0,1,1,0,0,5,2,8
4,Izaya Sims,11,0,4,.000,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,3,1,0
5,Kaleb Britt,29,4,10,.400,2,5,.400,2,5,.400,0,0,,0,3,3,1,0,0,2,0,10
6,Luke Thorburg,22,2,8,.250,1,6,.167,1,2,.500,0,0,,2,3,5,0,0,0,1,3,5
7,Jason Gammage,12,1,4,.250,1,2,.500,0,2,.000,0,0,,0,0,0,0,0,0,3,1,2
8,Mychele Bullock,10,0,5,.000,0,2,.000,0,3,.000,2,2,1.000,0,1,1,1,2,0,1,0,2
9,David Jump,9,0,4,.000,0,0,,0,4,.000,0,0,,1,0,1,0,0,0,0,0,0
10,Recardo Travis,8,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,1,1,1,0,0,1,1,2
11,Alex Hofer,7,0,2,.000,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,1,0,0
12,Braden Hatton,2,1,2,.500,0,0,,1,2,.500,0,0,,1,0,1,0,0,0,0,0,3
13,Travis Hensley,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
14,Derrick Strong,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
