,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Bryce Aiken,29,3,7,.429,1,3,.333,2,4,.500,4,5,.800,1,3,4,1,2,0,3,2,12
1,Justin Bassey,29,3,4,.750,1,1,1.000,2,3,.667,2,4,.500,2,3,5,1,2,0,1,0,10
2,Christian Juzang,29,2,3,.667,0,1,.000,2,2,1.000,0,0,,0,2,2,4,0,0,2,2,6
3,Robert Baker,22,4,8,.500,2,3,.667,2,5,.400,0,1,.000,0,7,7,0,0,1,1,3,10
4,Chris Lewis,17,3,4,.750,3,4,.750,0,0,,4,5,.800,1,2,3,1,1,1,5,4,10
5,Noah Kirkwood,18,3,7,.429,3,5,.600,0,2,.000,1,3,.333,1,4,5,1,2,0,0,3,7
6,Henry Welsh,16,3,4,.750,3,3,1.000,0,1,.000,2,4,.500,0,1,1,0,2,1,2,3,8
7,Danilo Djuricic,16,1,3,.333,1,3,.333,0,0,,0,0,,1,3,4,2,0,0,2,2,2
8,Corey Johnson,7,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,1,1
9,Rio Haskett,7,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0
10,Mason Forbes,3,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2
11,Spencer Freedman,3,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0
12,Kale Catchings,3,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
13,Tommy McCarthy,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
