,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jericho Gray,34,3,14,.214,2,8,.250,1,6,.167,2,3,.667,1,5,6,1,1,0,3,0,9
1,Treylan Matthews,25,3,10,.300,2,4,.500,1,6,.167,3,4,.750,0,2,2,3,1,1,1,4,10
2,Mitchell Tarantolo,25,2,4,.500,2,4,.500,0,0,,0,0,,1,3,4,1,0,0,0,4,4
3,Ty Prince,24,2,7,.286,2,4,.500,0,3,.000,1,1,1.000,1,4,5,1,0,0,0,3,5
4,Kile Mingo,10,1,5,.200,0,0,,1,5,.200,0,2,.000,1,1,2,0,1,0,3,1,3
5,Ricky Ray,21,1,7,.143,0,4,.000,1,3,.333,0,1,.000,0,1,1,0,0,0,1,1,3
6,Kaharri Carter,15,3,7,.429,3,6,.500,0,1,.000,5,5,1.000,2,2,4,0,2,0,3,3,11
7,Dakota Smith,13,0,0,,0,0,,0,0,,0,1,.000,1,0,1,0,0,1,1,1,0
8,Prentis Washington,11,3,4,.750,1,1,1.000,2,3,.667,2,2,1.000,0,0,0,0,0,0,0,1,10
9,Trey Barstow,10,0,1,.000,0,0,,0,1,.000,0,0,,1,1,2,0,0,0,0,0,0
10,Mike Denham,6,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,1,1,2
11,Jay Reed,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Tykeem Singleton,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0
13,Matthew Henton,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
14,Gavin Thomas,0,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
