,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,John Konchar,37,6,15,.400,5,11,.455,1,4,.250,0,2,.000,4,5,9,3,2,0,3,4,13
1,Kason Harrell,31,5,12,.417,5,10,.500,0,2,.000,3,3,1.000,1,3,4,1,1,0,2,1,13
2,Matt Holba,30,4,13,.308,3,6,.500,1,7,.143,1,2,.500,2,2,4,1,0,0,2,3,10
3,Marcus DeBerry,21,1,5,.200,0,2,.000,1,3,.333,0,0,,0,2,2,0,0,0,3,2,3
4,Dylan Carl,14,3,5,.600,1,2,.500,2,3,.667,0,0,,1,1,2,0,0,0,3,5,8
5,Jarred Godfrey,19,1,7,.143,1,3,.333,0,4,.000,1,2,.500,1,4,5,1,0,0,1,0,3
6,Cameron Benford,18,1,2,.500,1,2,.500,0,0,,2,4,.500,1,1,2,0,0,0,0,2,4
7,Matt Weir,14,0,3,.000,0,1,.000,0,2,.000,2,2,1.000,0,0,0,0,0,0,1,2,2
8,Dee Montgomery,10,1,2,.500,0,0,,1,2,.500,2,2,1.000,0,0,0,0,0,0,0,1,5
9,Josh Inkumsah,3,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,Rylen Grundy,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
