,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jordan Cornish,34,3,12,.250,3,8,.375,0,4,.000,0,0,,0,6,6,6,0,0,3,1,6
1,Caleb Daniels,33,8,10,.800,6,8,.750,2,2,1.000,3,4,.750,1,3,4,4,2,0,4,1,21
2,Samir Sehic,27,5,12,.417,5,7,.714,0,5,.000,3,3,1.000,1,5,6,2,1,1,1,1,13
3,Kevin Zhang,23,2,8,.250,1,5,.200,1,3,.333,0,0,,0,1,1,1,0,0,1,0,5
4,Connor Crabtree,20,1,5,.200,1,3,.333,0,2,.000,0,0,,0,2,2,0,0,0,2,0,2
5,Blake Paul,26,6,7,.857,6,7,.857,0,0,,1,2,.500,2,4,6,3,0,1,0,1,13
6,Moses Wood,25,4,4,1.000,4,4,1.000,0,0,,1,2,.500,0,3,3,1,2,2,0,2,9
7,Shakwon Barrett,10,1,3,.333,1,3,.333,0,0,,0,0,,1,0,1,2,0,0,3,2,2
8,Grant Quinn,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Cameron Galic,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
