,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Collin Biesterfeld,28,2,6,.333,1,3,.333,1,3,.333,0,0,,0,0,0,0,0,0,3,3,5
1,Caleb Goldstein,25,2,6,.333,1,2,.500,1,4,.250,0,0,,0,2,2,0,2,0,4,2,5
2,Collin Kennedy,19,5,14,.357,4,11,.364,1,3,.333,1,3,.333,1,6,7,1,0,1,4,1,12
3,Mack Knueppel,18,0,6,.000,0,3,.000,0,3,.000,3,3,1.000,0,0,0,1,0,0,4,4,3
4,Matty Farner,14,0,0,,0,0,,0,0,,3,6,.500,1,2,3,0,1,0,1,2,3
5,Sam Kaufman,19,5,9,.556,4,7,.571,1,2,.500,1,1,1.000,1,2,3,2,0,0,1,4,12
6,Paul Koier,14,1,2,.500,1,2,.500,0,0,,2,3,.667,2,3,5,1,0,0,3,3,4
7,Randy Johnson Jr.,11,2,4,.500,1,1,1.000,1,3,.333,0,0,,1,2,3,0,0,0,2,1,5
8,Alex VanCrete,11,0,2,.000,0,2,.000,0,0,,0,0,,1,2,3,1,1,0,1,0,0
9,Drew Bernhagen,8,0,2,.000,0,0,,0,2,.000,0,2,.000,0,0,0,0,0,0,3,0,0
10,Grant Biesterfeld,7,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,1,0,1,1,3,0,2,0,5
11,Andrew Bruggink,7,0,2,.000,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,4,1,0
12,Zach Zuleger,5,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,1,0,0
13,Isaiah Lenz,4,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,1,0
14,Jordan Williams,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
15,Mason Herkstroeter,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0
16,Jon Bailey,2,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0
17,Stephen Baehman,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
18,Braden Beiermann,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
