,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jordan Walker,36,9,18,.500,3,8,.375,6,10,.600,0,0,,0,3,3,1,1,0,2,3,24
1,A.J. Hicks,35,2,8,.250,2,5,.400,0,3,.000,4,8,.500,0,2,2,7,2,1,3,2,8
2,Malek Green,32,6,12,.500,6,12,.500,0,0,,0,0,,1,3,4,1,1,0,2,4,12
3,De'Von Cooper,30,0,8,.000,0,2,.000,0,6,.000,2,2,1.000,1,4,5,3,2,0,1,4,2
4,Lamontray Harris,24,7,13,.538,7,12,.583,0,1,.000,0,0,,4,5,9,2,0,0,3,3,14
5,Ja'Cori Wilson,13,2,3,.667,1,2,.500,1,1,1.000,0,0,,1,3,4,0,1,2,0,3,5
6,Malik Riddle,11,1,3,.333,1,1,1.000,0,2,.000,1,2,.500,0,0,0,0,0,0,0,1,3
7,James Baker,9,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,4,0
8,Djimon Henson,7,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
9,Sasha Sukhanov,3,1,2,.500,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,0,2
10,Richard Feagin Jr.,0,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
