,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jared Samuelson,26,0,2,.000,0,0,,0,2,.000,0,0,,0,2,2,1,1,0,2,1,0
1,Tyson Ward,25,2,5,.400,2,4,.500,0,1,.000,2,6,.333,0,2,2,0,1,0,4,2,6
2,Tyree Eady,25,0,9,.000,0,5,.000,0,4,.000,3,4,.750,1,2,3,1,0,0,0,0,3
3,Vinnie Shahid,24,6,12,.500,4,6,.667,2,6,.333,2,3,.667,0,2,2,0,0,0,1,2,16
4,Rocky Kreuser,18,0,3,.000,0,2,.000,0,1,.000,0,0,,1,2,3,0,0,0,0,1,0
5,Deng Geu,22,5,8,.625,5,7,.714,0,1,.000,2,2,1.000,3,3,6,0,1,2,1,3,12
6,Cameron Hunter,21,5,10,.500,3,4,.750,2,6,.333,0,1,.000,0,1,1,0,1,0,1,2,12
7,Jarius Cook,21,3,8,.375,3,5,.600,0,3,.000,1,1,1.000,2,1,3,0,1,0,2,2,7
8,Jordan Horn,18,2,8,.250,2,5,.400,0,3,.000,0,0,,0,0,0,0,0,0,0,1,4
