,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shawn Williams,37,3,11,.273,2,5,.400,1,6,.167,1,2,.500,1,3,4,3,1,0,1,2,8
1,Jayden Gardner,35,5,13,.385,5,13,.385,0,0,,6,8,.750,1,6,7,0,2,1,5,2,16
2,Isaac Fleming,18,3,8,.375,3,6,.500,0,2,.000,2,5,.400,1,1,2,3,0,0,0,4,8
3,Seth LeDay,15,1,5,.200,1,5,.200,0,0,,0,0,,1,1,2,0,0,0,4,1,2
4,Addison Hill,7,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0
5,K.J. Davis,28,2,7,.286,0,3,.000,2,4,.500,0,0,,1,1,2,1,1,2,0,2,6
6,Tyler Foster,27,4,8,.500,4,6,.667,0,2,.000,3,5,.600,1,3,4,2,3,0,3,4,11
7,Dimitrije Spasojevic,16,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,1,0,0,1,0
8,Justice Obasohan,13,1,1,1.000,1,1,1.000,0,0,,0,0,,2,1,3,0,0,0,1,4,2
9,Tae Hardy,2,0,2,.000,0,1,.000,0,1,.000,1,2,.500,0,0,0,0,0,0,0,0,1
10,Samson Strickland,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
11,John Whitley,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Justin Whatley,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
