,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jashun Petite,38,4,6,.667,4,5,.800,0,1,.000,3,4,.750,1,0,1,2,1,0,2,0,11
1,Jordan Williams,35,4,10,.400,1,6,.167,3,4,.750,0,0,,0,1,1,1,0,0,4,0,11
2,Gentry Daegan,30,3,11,.273,2,6,.333,1,5,.200,0,0,,0,4,4,2,0,0,2,0,7
3,Kennedy Jones,28,2,6,.333,2,6,.333,0,0,,1,2,.500,0,1,1,0,0,0,2,0,5
4,Teeshawn Garrett,27,2,6,.333,2,6,.333,0,0,,1,2,.500,1,4,5,0,0,0,1,0,5
5,Jalin Holden,17,3,6,.500,2,5,.400,1,1,1.000,3,4,.750,1,1,2,0,0,0,5,0,10
6,Alexander Holmes,10,0,3,.000,0,3,.000,0,0,,2,2,1.000,1,1,2,0,0,0,2,0,2
7,Tra Mallard,9,0,1,.000,0,0,,0,1,.000,2,2,1.000,0,0,0,0,1,0,2,0,2
8,Sheldon Holmes,4,0,0,,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,1,0,1
9,Christian Martinez,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
