,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brandon Better,26,2,9,.222,2,5,.400,0,4,.000,1,2,.500,0,3,3,1,1,0,0,2,5
1,Dre Marin,25,4,7,.571,2,5,.400,2,2,1.000,1,2,.500,0,1,1,1,0,0,1,3,11
2,Andre Adams,19,2,3,.667,2,3,.667,0,0,,2,3,.667,2,7,9,3,1,0,6,5,6
3,Matthew Johnson,8,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0
4,Elijah Graves,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
5,Cameron Oluyitan,34,3,7,.429,2,4,.500,1,3,.333,3,3,1.000,0,3,3,1,2,0,2,3,10
6,Harrison Butler,27,5,11,.455,5,11,.455,0,0,,2,6,.333,3,4,7,1,0,1,3,3,12
7,Jacob Calloway,20,3,4,.750,3,3,1.000,0,1,.000,1,1,1.000,0,0,0,0,1,0,0,2,7
8,Maizen Fausett,15,1,3,.333,1,2,.500,0,1,.000,0,0,,0,2,2,0,1,1,1,0,2
9,Dato Aphkhazava,10,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,2,1,0
10,Ivan Madunic,9,0,1,.000,0,0,,0,1,.000,0,0,,0,2,2,0,0,2,0,1,0
11,Kenton Eskridge,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
