,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Dupree McBrayer,32,2,9,.222,1,5,.200,1,4,.250,5,6,.833,1,2,3,2,1,0,2,2,10
1,Amir Coffey,30,3,8,.375,3,6,.500,0,2,.000,6,10,.600,1,1,2,2,1,0,6,2,12
2,Gabe Kalscheur,27,3,9,.333,1,3,.333,2,6,.333,0,0,,2,1,3,1,1,0,3,3,8
3,Daniel Oturu,27,2,2,1.000,2,2,1.000,0,0,,1,4,.250,4,5,9,0,0,2,2,3,5
4,Jordan Murphy,25,4,8,.500,3,7,.429,1,1,1.000,5,8,.625,2,5,7,2,1,0,2,4,14
5,Isaiah Washington,19,2,8,.250,1,5,.200,1,3,.333,1,2,.500,2,2,4,3,0,0,2,0,6
6,Matz Stockman,13,3,3,1.000,3,3,1.000,0,0,,0,2,.000,1,2,3,0,0,0,1,1,6
7,Jarvis Omersa,13,1,3,.333,1,3,.333,0,0,,0,0,,0,1,1,0,0,1,1,4,2
8,Brock Stull,12,2,2,1.000,0,0,,2,2,1.000,0,0,,0,1,1,1,2,0,0,0,6
9,Michael Hurt,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
