,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sinai Enoch,27,2,10,.200,2,5,.400,0,5,.000,1,2,.500,0,4,4,2,1,0,3,1,5
1,Jordan Allen,19,2,10,.200,0,7,.000,2,3,.667,2,2,1.000,1,3,4,2,0,0,3,0,8
2,Luke Edwards,18,1,4,.250,0,0,,1,4,.250,3,3,1.000,0,1,1,1,0,0,1,2,6
3,Alec Vucinich,15,0,1,.000,0,0,,0,1,.000,0,0,,0,4,4,1,0,0,1,2,0
4,Michael Curley,6,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,2,1,0
5,Trevor Andresen,24,4,8,.500,0,0,,4,8,.500,0,0,,0,2,2,0,0,0,0,1,12
6,Isaiah Knox,21,0,7,.000,0,4,.000,0,3,.000,0,0,,2,5,7,0,1,1,2,2,0
7,Tevin McClain,20,1,3,.333,0,2,.000,1,1,1.000,0,0,,0,2,2,1,0,0,1,1,3
8,Max Karim,15,2,3,.667,1,2,.500,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,5
9,Seth Shaw,14,0,5,.000,0,4,.000,0,1,.000,0,0,,1,1,2,0,0,0,2,5,0
10,Denzel Stephens,11,1,6,.167,0,2,.000,1,4,.250,0,2,.000,0,0,0,2,1,0,4,1,3
11,Segun Oyeku,10,2,3,.667,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,0,4
