,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Anthony Mosley Jr.,39,7,14,.500,5,9,.556,2,5,.400,4,6,.667,3,2,5,6,1,0,5,2,20
1,Jake Digiorgio,34,4,9,.444,3,7,.429,1,2,.500,0,1,.000,4,9,13,1,1,0,1,4,9
2,Max Hisatake,30,6,14,.429,6,12,.500,0,2,.000,6,10,.600,2,11,13,5,2,0,2,4,18
3,Milos Dugalic,23,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,2,2,1,1,0,3,3,5
4,Ahmad Muhammad,15,1,4,.250,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,2,4,2
5,Jake Bruns,25,3,11,.273,0,0,,3,11,.273,1,1,1.000,0,2,2,0,0,0,1,2,10
6,Calvin Schmitz,8,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
7,Parker Joncus,7,0,2,.000,0,0,,0,2,.000,0,0,,0,0,0,1,0,0,0,1,0
8,Capriest Gardner,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0
9,Ricardo Whitehead,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,Kohl Linder,3,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
11,Jalen Lomax,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Ben Wagner,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
