,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Josh Delaney,37,7,12,.583,2,4,.500,5,8,.625,0,0,,0,3,3,3,3,0,2,0,19
1,Kai Mitchell,28,5,13,.385,5,13,.385,0,0,,2,2,1.000,4,5,9,2,1,0,0,2,12
2,Albert Almanza,28,1,8,.125,0,3,.000,1,5,.200,0,0,,2,5,7,3,0,0,1,0,3
3,Cameron Delaney,27,3,9,.333,2,5,.400,1,4,.250,0,0,,2,1,3,5,0,0,2,5,7
4,Marcus Harris,25,2,5,.400,0,0,,2,5,.400,4,4,1.000,1,1,2,0,0,0,2,2,10
5,Zach Nutall,19,3,8,.375,2,4,.500,1,4,.250,0,0,,3,2,5,1,0,0,1,1,7
6,Chad Bowie,16,2,3,.667,1,2,.500,1,1,1.000,0,0,,1,2,3,3,1,0,1,3,5
7,Bubba Furlong,11,1,1,1.000,1,1,1.000,0,0,,3,4,.750,1,1,2,0,0,0,0,1,5
8,R.J. Smith,9,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
9,Chidozie Ndu,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
