,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Evan Leonard,31,6,9,.667,3,4,.750,3,5,.600,0,0,,3,4,7,3,2,0,3,4,15
1,Tommy Rutherford,25,5,7,.714,4,6,.667,1,1,1.000,4,7,.571,2,4,6,2,0,0,2,2,15
2,Max Hazzard,25,5,9,.556,0,0,,5,9,.556,0,0,,0,2,2,5,2,0,3,2,15
3,Jonathan Galloway,21,1,3,.333,1,3,.333,0,0,,0,0,,1,2,3,1,0,1,1,2,2
4,John Edgar Jr.,10,1,4,.250,0,2,.000,1,2,.500,0,0,,0,0,0,3,0,0,3,2,3
5,Eyassu Worku,26,4,12,.333,2,8,.250,2,4,.500,4,6,.667,0,1,1,3,1,0,1,4,14
6,Elston Jones,17,2,3,.667,2,3,.667,0,0,,0,0,,1,2,3,1,2,0,0,4,4
7,Brad Greene,16,3,6,.500,3,6,.500,0,0,,2,3,.667,3,2,5,0,0,1,3,3,8
8,Justin Wertner,15,0,3,.000,0,2,.000,0,1,.000,0,0,,1,1,2,3,0,0,1,2,0
9,Brandon Smith,7,1,3,.333,1,2,.500,0,1,.000,0,0,,2,0,2,0,0,0,1,1,2
10,Riley Welch,4,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0
11,Darrian Traylor,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
