,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Yoeli Childs,30,7,10,.700,7,10,.700,0,0,,4,4,1.000,4,8,12,4,0,0,0,1,18
1,TJ Haws,26,9,12,.750,8,10,.800,1,2,.500,0,0,,0,3,3,6,2,1,1,2,19
2,Jahshire Hardnett,25,2,6,.333,2,5,.400,0,1,.000,1,1,1.000,0,3,3,3,0,0,0,1,5
3,Zac Seljaas,22,5,11,.455,0,3,.000,5,8,.625,0,0,,0,2,2,2,0,1,1,2,15
4,Dalton Nixon,20,4,7,.571,4,6,.667,0,1,.000,0,0,,3,2,5,0,1,1,0,2,8
5,Connor Harding,18,3,7,.429,2,3,.667,1,4,.250,2,3,.667,0,6,6,1,0,0,0,1,9
6,Rylan Bergersen,17,1,4,.250,0,0,,1,4,.250,5,9,.556,0,3,3,0,1,0,1,0,8
7,Luke Worthington,15,2,4,.500,2,4,.500,0,0,,5,6,.833,1,5,6,2,0,0,0,2,9
8,McKay Cannon,13,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0
9,Kolby Lee,6,0,3,.000,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,2,0
10,Taylor Maughan,4,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0
11,Evan Troy,3,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0
