,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Cortez Edwards,38,4,13,.308,4,11,.364,0,2,.000,0,0,,0,4,4,8,2,0,0,2,8
1,Tyree Griffin,38,3,12,.250,2,6,.333,1,6,.167,1,3,.333,1,3,4,5,4,0,1,1,8
2,Leonard Harper-Baker,31,7,12,.583,6,11,.545,1,1,1.000,3,5,.600,4,11,15,1,0,0,3,1,18
3,Tim Rowe,22,3,5,.600,3,4,.750,0,1,.000,1,2,.500,1,0,1,1,1,2,0,3,7
4,Kevin Holland,17,1,4,.250,0,0,,1,4,.250,0,0,,0,0,0,2,2,0,1,1,3
5,LaDavius Draine,27,5,11,.455,0,1,.000,5,10,.500,0,0,,0,6,6,0,1,0,0,2,15
6,Gabe Watson,17,2,3,.667,2,2,1.000,0,1,.000,0,2,.000,3,2,5,0,0,0,4,3,4
7,Shakur Daniel,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
8,Boban Jacdonmi,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Anfernee Hampton,3,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
