,Name,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kristopher Walston,35,2,9,.222,0,7,.000,2,2,1.000,2,2,1.000,1,2,3,2,1,0,4,3,8
1,Kristopher Warren,29,4,22,.182,3,18,.167,1,4,.250,0,0,,3,4,7,2,1,0,2,1,9
2,Vincent Reed-Berry,28,3,8,.375,2,5,.400,1,3,.333,0,0,,0,5,5,0,1,0,2,2,7
3,Markell Riggins,24,2,12,.167,2,10,.200,0,2,.000,0,0,,1,2,3,1,0,0,4,5,4
4,Damon Fitzgerald,19,2,5,.400,2,3,.667,0,2,.000,0,0,,2,6,8,2,0,2,2,5,4
5,Andrew Aiken,21,5,10,.500,4,5,.800,1,5,.200,0,0,,2,2,4,3,1,0,5,2,11
6,Noah Pannell,13,0,3,.000,0,3,.000,0,0,,0,0,,1,1,2,3,1,1,3,3,0
7,Joshua Vonhof,12,1,3,.333,1,2,.500,0,1,.000,0,0,,0,1,1,0,2,0,1,2,2
8,Kristopher Smith,11,1,4,.250,1,3,.333,0,1,.000,0,0,,1,2,3,0,0,0,0,0,2
9,Vidal Wilkins,8,2,4,.500,2,2,1.000,0,2,.000,0,0,,1,2,3,0,0,0,2,0,4
